activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.788,0.667,0.837,0.636,0.494,0.752,0.8,0.775,0.811,0.7,0.564,0.793,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(25,)",0.01,0.789,0.6,0.865,0.59,0.489,0.732,0.792,0.675,0.844,0.647,0.511,0.76,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,)",0.001,0.798,0.6,0.878,0.6,0.507,0.739,0.762,0.45,0.9,0.523,0.392,0.675,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(25,)",0.0001,0.808,0.633,0.878,0.624,0.511,0.756,0.746,0.375,0.911,0.469,0.343,0.643,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(50,)",0.1,0.807,0.767,0.823,0.697,0.585,0.795,0.831,0.825,0.833,0.755,0.635,0.829,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(50,)",0.01,0.798,0.633,0.865,0.61,0.517,0.749,0.823,0.725,0.867,0.715,0.594,0.796,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(50,)",0.001,0.807,0.667,0.864,0.627,0.545,0.765,0.815,0.6,0.911,0.661,0.546,0.756,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(50,)",0.0001,0.807,0.633,0.877,0.619,0.538,0.755,0.815,0.625,0.9,0.668,0.549,0.762,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(75,)",0.1,0.808,0.733,0.837,0.686,0.572,0.785,0.838,0.775,0.867,0.743,0.629,0.821,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(75,)",0.01,0.798,0.633,0.865,0.616,0.496,0.749,0.8,0.575,0.9,0.633,0.51,0.738,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(75,)",0.001,0.846,0.633,0.931,0.672,0.614,0.782,0.823,0.575,0.933,0.66,0.567,0.754,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(75,)",0.0001,0.865,0.667,0.945,0.707,0.668,0.806,0.823,0.6,0.922,0.667,0.572,0.761,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(100,)",0.1,0.807,0.7,0.85,0.68,0.562,0.775,0.738,0.525,0.833,0.534,0.364,0.679,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(100,)",0.01,0.788,0.633,0.85,0.606,0.478,0.742,0.846,0.7,0.911,0.734,0.636,0.806,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(100,)",0.001,0.808,0.567,0.906,0.599,0.521,0.736,0.823,0.525,0.956,0.632,0.557,0.74,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(100,)",0.0001,0.798,0.567,0.891,0.588,0.498,0.729,0.838,0.5,0.989,0.641,0.611,0.744,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(125,)",0.1,0.778,0.733,0.796,0.652,0.516,0.765,0.8,0.85,0.778,0.725,0.593,0.814,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(125,)",0.01,0.808,0.633,0.878,0.626,0.513,0.756,0.754,0.575,0.833,0.581,0.421,0.704,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(125,)",0.001,0.827,0.633,0.906,0.645,0.575,0.77,0.762,0.525,0.867,0.567,0.418,0.696,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(125,)",0.0001,0.836,0.667,0.905,0.687,0.602,0.786,0.792,0.6,0.878,0.635,0.502,0.739,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(150,)",0.1,0.759,0.8,0.742,0.656,0.531,0.771,0.815,0.85,0.8,0.739,0.613,0.825,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(150,)",0.01,0.779,0.633,0.838,0.594,0.463,0.736,0.8,0.6,0.889,0.635,0.518,0.744,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(150,)",0.001,0.807,0.633,0.878,0.615,0.531,0.756,0.877,0.65,0.978,0.764,0.708,0.814,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(150,)",0.0001,0.826,0.667,0.891,0.671,0.581,0.779,0.877,0.65,0.978,0.764,0.708,0.814,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(175,)",0.1,0.74,0.733,0.743,0.621,0.464,0.738,0.785,0.825,0.767,0.7,0.558,0.796,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(175,)",0.01,0.798,0.633,0.865,0.616,0.496,0.749,0.808,0.65,0.878,0.662,0.536,0.764,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(175,)",0.001,0.817,0.6,0.906,0.62,0.547,0.753,0.869,0.625,0.978,0.742,0.687,0.801,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(175,)",0.0001,0.817,0.567,0.919,0.611,0.541,0.743,0.869,0.6,0.989,0.735,0.691,0.794,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(200,)",0.1,0.788,0.8,0.783,0.676,0.547,0.791,0.815,0.875,0.789,0.748,0.627,0.832,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(200,)",0.01,0.779,0.633,0.838,0.594,0.463,0.736,0.8,0.65,0.867,0.661,0.525,0.758,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(200,)",0.001,0.807,0.6,0.891,0.609,0.524,0.746,0.9,0.7,0.989,0.805,0.765,0.844,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(200,)",0.0001,0.788,0.533,0.891,0.562,0.471,0.712,0.892,0.65,1.0,0.777,0.748,0.825,0.923,0.75,1.0,0.857,0.822,0.875
relu,"(225,)",0.1,0.769,0.733,0.782,0.63,0.496,0.758,0.769,0.875,0.722,0.701,0.554,0.799,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(225,)",0.01,0.789,0.633,0.851,0.606,0.482,0.742,0.815,0.625,0.9,0.669,0.557,0.763,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(225,)",0.001,0.818,0.6,0.906,0.624,0.548,0.753,0.877,0.625,0.989,0.748,0.71,0.807,0.923,0.75,1.0,0.857,0.822,0.875
relu,"(225,)",0.0001,0.846,0.633,0.932,0.669,0.611,0.783,0.877,0.625,0.989,0.748,0.71,0.807,0.923,0.75,1.0,0.857,0.822,0.875
relu,"(250,)",0.1,0.769,0.767,0.769,0.666,0.522,0.768,0.792,0.875,0.756,0.722,0.587,0.815,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(250,)",0.01,0.798,0.633,0.865,0.616,0.496,0.749,0.815,0.725,0.856,0.707,0.578,0.79,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(250,)",0.001,0.817,0.6,0.905,0.62,0.54,0.752,0.892,0.775,0.944,0.814,0.746,0.86,0.923,0.875,0.944,0.875,0.819,0.91
relu,"(250,)",0.0001,0.817,0.6,0.905,0.62,0.54,0.752,0.877,0.775,0.922,0.795,0.714,0.849,0.923,0.875,0.944,0.875,0.819,0.91
relu,"(275,)",0.1,0.76,0.767,0.756,0.655,0.521,0.761,0.792,0.875,0.756,0.722,0.587,0.815,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(275,)",0.01,0.798,0.633,0.865,0.613,0.494,0.749,0.785,0.55,0.889,0.601,0.472,0.719,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(275,)",0.001,0.807,0.633,0.877,0.623,0.535,0.755,0.838,0.6,0.944,0.679,0.6,0.772,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(275,)",0.0001,0.788,0.633,0.85,0.601,0.501,0.741,0.877,0.725,0.944,0.78,0.705,0.835,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(300,)",0.1,0.769,0.767,0.77,0.65,0.507,0.768,0.769,0.875,0.722,0.701,0.554,0.799,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(300,)",0.01,0.798,0.633,0.865,0.616,0.496,0.749,0.815,0.7,0.867,0.7,0.576,0.783,0.769,0.625,0.833,0.625,0.458,0.729
