Index,position,attribute,meanImp,medianImp,minImp,maxImp,normHits,decision
10890,63,PIK3IP1,0.554335358401045,0.98091760156072,-1.4160066546171,1.63829824415112,0,Rejected
3412,64,CUL3,0.551016962852005,1.00100150250438,-1.41691329879948,1.41164410312849,0,Rejected
16784,65,ZNF233,0.547613298708809,1.00100150250438,-1.41637054473715,1.41705050316284,0,Rejected
15809,66,TXNIP,0.546199236720229,1.00100150250438,-1.00100150250438,1.70022127607322,0,Rejected
5792,67,GOPC,0.544102811340175,1.00100150250438,-1.00100150250438,1.41614401309985,0,Rejected
8919,68,MTMR11,0.543540432463314,0.894209552950123,-1.41701421013194,1.70605920020067,0,Rejected
16822,69,ZNF292,0.537369847823383,1.00100150250438,0,1.27475177924722,0,Rejected
16816,70,ZNF282,0.532637943520323,1.00100150250438,-1.00100150250438,1.41660291574793,0,Rejected
4096,71,DRD5,0.530958677833117,1.00100150250438,-1.00100150250438,1.62791621779489,0,Rejected
2431,72,CDHR2,0.530384163755368,0.827994499216022,-1.62645591821697,1.61782100711403,0,Rejected
14005,73,SPDYE4,0.524647086480579,0.543488760127274,-1.00100150250438,1.41705050316284,0,Rejected
8523,74,MFNG,0.519015668030082,0.717412867704856,-1.00100150250438,1.58695221461658,0,Rejected
5786,75,GOLM1,0.516286019730163,0,0,1.41701846196617,0,Rejected
11522,76,PRNP,0.516104458114335,0.751186781524118,-1.08328385875429,1.62336995509616,0,Rejected
108,77,ACAD10,0.511675580677433,1.00100150250438,-1.34660241516352,1.63447151928497,0,Rejected
5081,78,FGF5,0.511326892585475,0.769957807706573,-1.41604892351434,1.78345386654099,0,Rejected
14122,79,SRGAP1,0.511022128032864,1.00100150250438,-1.32387945265308,1.54780086045829,0,Rejected
16725,80,ZNF133,0.510751224838424,0.936391929603195,-1.34536745063736,1.62620120964975,0,Rejected
4331,81,EIF2AK2,0.507040877939497,0.656161602531451,-1.3642364940403,1.41481100176243,0,Rejected
15934,82,UCK2,0.50117554384273,0.0359865534588,0,1.4924807827698,0,Rejected
5010,83,FCGR3A,0.4946609825488,1.00100150250438,-1.41675830281563,1.38118228230335,0,Rejected
4255,84,EDNRB,0.493360686216503,0,0,1.35156088800711,0,Rejected
13196,85,SH3BP2,0.491655426583201,0.48075598395015,-1.00100150250438,1.41389939741034,0,Rejected
14637,86,TBK1,0.490742606552728,0.563495736900641,-1.00100150250438,1.49566765267081,0,Rejected
16488,87,YPEL1,0.490112081783731,0.423582582527541,-1.00100150250438,1.6297080365992,0,Rejected
7014,88,ITM2A,0.489547544740607,1.00100150250438,-1.41670951399012,1.41701802752916,0,Rejected
4079,89,DPY19L4,0.487608080881041,0.715378607355831,-1.00100150250438,1.71124103074801,0,Rejected
702,90,AP1B1,0.48555930473915,0.483654943827348,-1.00100150250438,1.41676221061354,0,Rejected
14500,91,TACC3,0.483061756160373,1.00100150250438,-1.00100150250438,1.55380301313564,0,Rejected
2354,92,CD86,0.48291125193407,0.45821704115562,-0.42426104716089,1.7363979627509,0,Rejected
3016,93,COL17A1,0.478428019460677,0.635074347881516,-1.00100150250438,1.4386594052891,0,Rejected
9791,94,OBSCN,0.477323336730974,1.00100150250438,-1.00100150250438,1.58964177397578,0,Rejected
12243,95,RFFL,0.475608570020298,0.918233598041907,-1.4170413644846,1.41922519851644,0,Rejected
143,96,ACOT11,0.474471573572398,1.00100150250438,-1.38942503594182,1.41685936454202,0,Rejected
13289,97,SIRPD,0.469110028376681,0.952634829327918,-1.00100150250438,2.01730756707756,0,Rejected
8894,98,MTA3,0.468046800771028,0.882252337599931,-1.73690286569383,1.4167285799706,0,Rejected
6414,99,HOXC4,0.467511099798702,1.00100150250438,-1.00100150250438,1.73686607385876,0,Rejected
3430,100,CX3CL1,0.46727791288496,0.526368368348866,-1.41660926146022,1.66801459551431,0,Rejected
14722,101,TDO2,0.458208697667293,0.454427907628994,-1.00100150250438,1.72370635786099,0,Rejected
7742,102,LEMD2,0.455907976437859,2.2452322159178E-14,-1.00100150250438,1.87764103257421,0,Rejected
8514,103,MFAP3,0.45394593328083,1.00100150250438,-1.38376899660822,1.41690534776843,0,Rejected
16630,104,ZFAND3,0.450690211732398,0.640311005783324,-1.00100150250438,1.34663880047399,0,Rejected
15724,105,TTC9C,0.45022806168623,0.483902614546966,-1.00100150250438,1.60513904814864,0,Rejected
14415,106,SWSAP1,0.450162275062301,0.615179388900632,-1.00100150250438,1.83455210360658,0,Rejected
394,107,AHNAK,0.44880222203826,1.00100150250438,-1.00100150250438,1.4168346427684,0,Rejected
8328,108,MATR3,0.448589483460377,0.004893443356748,-0.852166156652323,1.41568954806714,0,Rejected
4762,109,FAM160A1,0.445929881702054,0,-1.00100150250438,1.7359328090524,0,Rejected
2435,110,CDIPT,0.445638276829835,0,0,1.35039179339146,0,Rejected
9544,111,NPAS2,0.444948983227311,0,-1.00100150250438,1.82244259095086,0,Rejected
84,112,ABHD3,0.44248556598725,0,-1.00100150250438,1.73537324105158,0,Rejected
14516,113,TAF1A,0.440828999346056,0.945019810916439,-1.00100150250438,1.73381354220691,0,Rejected
16083,114,USP37,0.440462304815936,0.922277778796413,-1.00100150250438,1.41684618920497,0,Rejected
8354,115,MBOAT2,0.440353928433883,0.428082053234397,-1.00100150250438,1.33884348429868,0,Rejected
5679,116,GLRX3,0.439624490668984,0,-1.00100150250438,1.41704162099368,0,Rejected
6440,117,HPS1,0.436716970212036,0.00485981184057,-1.00100150250438,1.36232155017093,0,Rejected
11217,118,POMP,0.434204033105363,0,-1.00100150250438,1.7131585501113,0,Rejected
338,119,AFAP1,0.433254479286869,0.413089583068655,-1.00100150250438,1.34651579419989,0,Rejected
114,120,ACADS,0.430948186822354,0,-1.00100150250438,1.353877097435,0,Rejected
8265,121,MAP4K4,0.430556828773173,0.943622361007075,-1.21324364724954,1.30330267044403,0,Rejected
3107,122,COX14,0.429306162482018,0.379911352494504,-1.00100150250438,1.00100150250438,0,Rejected
9784,123,OASL,0.429009085758478,0.450838923635899,-1.22557330321069,1.97706286871571,0,Rejected
1919,124,CALCOCO1,0.428518846802714,1.00100150250438,-1.41697278205549,1.41704109670133,0,Rejected
1943,125,CAMK2B,0.428141119468545,0.566910888665634,-1.00100150250438,1.41704210264314,0,Rejected
10240,126,ORC5,0.422979466308118,0,-0.902060137421623,1.4169188410604,0,Rejected
12706,127,RSPO3,0.421319487274203,0,-1.21322603570347,1.61491693837165,0,Rejected
1697,128,C1orf162,0.418071921752808,1.00100150250438,-1.41594600506788,1.65336765258555,0,Rejected
4405,129,ELN,0.417249804316059,0,0,1.4170405245796,0,Rejected
709,130,AP1S3,0.413925475157796,0,-1.38184659938323,1.56052525257582,0,Rejected
39,131,ABCB10,0.408232399523507,0,-1.00100150250438,1.73566461536027,0,Rejected
13156,132,SFXN5,0.407600482578535,0,-1.00100150250438,1.36363803075806,0,Rejected
792,133,APTX,0.407379055566706,0.070858414461201,-1.00100150250438,1.41704149410836,0,Rejected
3860,134,DICER1,0.407228615818182,0.657906826566706,-1.41697889488868,1.7069010941245,0,Rejected
16330,135,WDR75,0.405426280573101,0.053789404356321,-1.00100150250438,1.20186804906753,0,Rejected
2467,136,CDKL3,0.405055399909815,0.609895211225837,-1.31580538696683,1.54789083413962,0,Rejected
4613,137,ETV6,0.404744879529552,0,-1.00100150250438,1.41701930509073,0,Rejected
13165,138,SGK2,0.40347847214107,0,-1.00100150250438,1.41597697175404,0,Rejected
5700,139,GMDS,0.401129708887384,1.00100150250438,-1.41648637226393,1.41623928154445,0,Rejected
7819,140,LIMD2,0.40107439528535,0,-1.00100150250438,1.41555178346167,0,Rejected
15976,141,UHMK1,0.400940533748081,0,0,1.41274069117903,0,Rejected
8007,142,LRRC66,0.399955658095432,0,-1.00100150250438,1.4170405245796,0,Rejected
9653,143,NSFL1C,0.399500785594315,0,-1.00100150250438,1.32487978653684,0,Rejected
14109,144,SRBD1,0.397788272183593,0,-1.41676604054768,1.70519117907115,0,Rejected
14316,145,STRN,0.397389523570121,0.454934161597712,-1.00100150250438,1.33327302426842,0,Rejected
15121,146,TMEM203,0.39606962393138,0.038208091773327,-1.00100150250438,1.21807885202857,0,Rejected
5568,147,GFRA3,0.395684164318992,1.00100150250438,-1.4170419859717,1.65904196374409,0,Rejected
6494,148,HSF1,0.3956241369643,1.00100150250438,-1.41704186685268,1.60654713114106,0,Rejected
6232,149,HERPUD1,0.394164900476325,0,-1.15592322615625,1.60201210337082,0,Rejected
1256,150,BAG1,0.391055466568299,0,-0.595618741528523,1.63337780128667,0,Rejected
4643,151,EXOG,0.389099159260245,0.402144948765102,-1.00100150250438,1.35230476472608,0,Rejected
9344,152,NFATC2IP,0.388582080412038,0,-1.00100150250438,1.41578215518392,0,Rejected
479,153,ALDH4A1,0.385175036479408,0,-1.00100150250438,1.40001142260809,0,Rejected
4807,154,FAM200A,0.384434476054589,0,-1.00100150250438,1.01039906841369,0,Rejected
2355,155,CD8A,0.383940154017728,0,-1.00100150250438,1.41587991430922,0,Rejected
10432,156,PARP12,0.382576599056813,0.596570512704402,-1.00100150250438,1.41581709674024,0,Rejected
13323,157,SLAMF7,0.381681972476715,0,-1.00100150250438,1.4160210366699,0,Rejected
4581,158,ESF1,0.381333905715955,0,0,1.00100150250438,0,Rejected
10982,159,PLAA,0.381333905715955,0,-1.00100150250438,1.00100150250438,0,Rejected
13781,160,SMU1,0.3813019669557,0,-1.41705050316284,1.41637978919747,0,Rejected
13142,161,SFT2D1,0.379505050973032,0,-1.00100150250438,1.35678801084186,0,Rejected
9732,162,NUMA1,0.377643934723083,0,-0.659540402474227,1.34858005951143,0,Rejected
1210,163,AXL,0.376097804290455,0,-1.00100150250438,1.00100150250438,0,Rejected
701,164,AP1AR,0.375724640446531,1.00100150250438,-1.00100150250438,1.41476602746242,0,Rejected
28,165,ABCA12,0.374787533271215,0.908641713614078,-1.35914632085667,1.71321607603314,0,Rejected
4507,166,EPHB2,0.37404380569874,0.004859811840573,-1.00100150250438,1.71099083314916,0,Rejected
15931,167,UCHL3,0.373254210233407,1.00100150250438,-1.00100150250438,1.26445095519527,0,Rejected
15228,168,TMPO,0.372893833341254,0.443603200610059,-1.00100150250438,1.41674184937684,0,Rejected
646,169,ANKRD46,0.372836258075413,0,-1.00100150250438,1.00100150250438,0,Rejected
15581,170,TRO,0.370945851886505,0,-1.00100150250438,1.34787981194668,0,Rejected
12353,171,RIMBP2,0.370523674771425,0,-1.00100150250438,1.41705050316284,0,Rejected
8126,172,LYZ,0.368620373637335,0.508337900752596,-1.00100150250438,1.73616412040438,0,Rejected
14824,173,TGFBI,0.366895854483446,0.01520572194116,-1.00100150250438,1.35429525659206,0,Rejected
872,174,ARHGEF10L,0.36550404685167,0,-0.567453194142601,1.33419281824617,0,Rejected
11493,175,PRKCI,0.36522496305067,0,-0.338287795971003,1.00100150250438,0,Rejected
2461,176,CDK7,0.364123460799248,0.614407944353622,-1.00100150250438,1.29416498909436,0,Rejected
1014,177,ASB7,0.362260565386984,0,0,1.60146285810037,0,Rejected
8279,178,MAPK14,0.358848156013317,0.02017343870246,-1.00100150250438,1.41705050316284,0,Rejected
13350,179,SLC14A1,0.357094535370347,0,-1.16185053471746,1.26960993059487,0,Rejected
9830,180,OLFML1,0.3564418040758,1.00100150250438,-1.34022548361022,1.41671925261798,0,Rejected
15580,181,TRNT1,0.355741159508456,0,-1.00100150250438,1.41645513382116,0,Rejected
6680,182,IGF2BP3,0.354787410778854,0,-1.00100150250438,1.00100150250438,0,Rejected
5362,183,G2E3,0.353459389254025,0,-1.13156275430896,1.41291761944709,0,Rejected
9183,184,NCAPD2,0.352247533232892,0,-1.00100150250438,1.39118918286444,0,Rejected
13141,185,SFSWAP,0.351395965095352,0,-1.40275209380409,1.41557271154079,0,Rejected
6287,186,HIRA,0.350613371736835,0.290071846791763,-1.00100150250438,1.60508845272137,0,Rejected
15704,187,TTC3,0.350245933585084,0,-1.00100150250438,1.34915559026046,0,Rejected
4680,188,F5,0.349878900845796,0.461769773613063,-1.18145187654656,1.33614580404275,0,Rejected
11733,189,PTGDS,0.349357652397522,0.313981477789514,-1.00100150250438,1.4996284729137,0,Rejected
15821,190,TYROBP,0.347204952454562,0,-1.00100150250438,1.04558199772345,0,Rejected
15011,191,TMED4,0.346895674651677,0,0,1.27880015265892,0,Rejected
16538,192,ZBTB37,0.346392907929659,0,-1.00100150250438,1.26824205149655,0,Rejected
5289,193,FRYL,0.346020380583498,0,-1.00100150250438,1.41691518447755,0,Rejected
8590,194,MITD1,0.342613830594828,0.001137062035423,-1.00100150250438,1.60449550494813,0,Rejected
9446,195,NLN,0.341811020379032,0,-1.00100150250438,1.25742429688519,0,Rejected
14283,196,STK3,0.341441043441824,0.355707096178003,-1.00100150250438,1.41697490386346,0,Rejected
12617,197,RPS14,0.34134918383827,0.004826639449685,-1.00100150250438,1.7369833251155,0,Rejected
57,198,ABCC9,0.339011537243415,0,-1.00100150250438,1.41663905330729,0,Rejected
11355,199,PPP1R3F,0.337637456763184,0,-1.00100150250438,1.73726078412555,0,Rejected
12469,200,RNF213,0.3374946338573,0,-1.00100150250438,1.33018372339203,0,Rejected
15933,201,UCK1,0.334376007367351,0,0,1.00100150250438,0,Rejected
12516,202,ROPN1L,0.333806613603905,0,-0.004893443356748,1.00100150250438,0,Rejected
8708,203,MPDU1,0.333667167501461,0,0,1.00100150250438,0,Rejected
9404,204,NIPAL4,0.333667167501461,0,0,1.00100150250438,0,Rejected
11533,205,PROM2,0.333667167501461,0,0,1.00100150250438,0,Rejected
12403,206,RNASEH1,0.333667167501461,0,-1.00100150250438,1.00100150250438,0,Rejected
13569,207,SLC38A7,0.333667167501461,0,-1.00100150250438,1.00100150250438,0,Rejected
15073,208,TMEM156,0.333667167501461,0,0,1.00100150250438,0,Rejected
15713,209,TTC38,0.333667167501461,0,0,1.00100150250438,0,Rejected
16055,210,USP11,0.333667167501461,0,-1.00100150250438,1.00100150250438,0,Rejected
6541,211,HTR1A,0.333404620934428,0,-1.00100150250438,1.00100150250438,0,Rejected
5060,212,FGD3,0.333255888591,0,-1.00100150250438,1.69255204426321,0,Rejected
2417,213,CDH2,0.333233104555026,0,-1.00100150250438,1.41489004489812,0,Rejected
1319,214,BCL10,0.33294077831084,0.451791154884668,-1.00100150250438,1.86876996422631,0,Rejected
9556,215,NPEPPS,0.33149291843153,0,-1.39467460611322,1.34901537564468,0,Rejected
9260,216,NDUFB3,0.331103927567503,0.62764472622279,-1.35009474706029,1.41643149454743,0,Rejected
10433,217,PARP14,0.330486298161741,0.714959339827219,-1.41661547319299,1.62056469233227,0,Rejected
5554,218,GEN1,0.328512413983911,0,-1.00100150250438,1.00100150250438,0,Rejected
9101,219,NAA25,0.328316198097128,0,-1.00100150250438,1.41705050316284,0,Rejected
5603,220,GIMAP7,0.326768493962277,0,-1.00100150250438,1.3427975050257,0,Rejected
12292,221,RGS20,0.326031308476692,0,-1.00100150250438,1.41701571688771,0,Rejected
16919,222,ZNF468,0.325538475586108,0,-1.00100150250438,1.41668870290531,0,Rejected
2225,223,CCNC,0.325200958210613,0,-1.27236322913053,1.88366638572746,0,Rejected
1387,224,BICD1,0.324755755656346,0,-1.00100150250438,1.23160417123465,0,Rejected
8895,225,MTAP,0.32426159974707,0,-1.00100150250438,1.73429307919604,0,Rejected
7810,226,LILRB1,0.324171392352718,0,-1.00100150250438,1.41691329879948,0,Rejected
14099,227,SPTLC1,0.323303910820625,0,-1.00100150250438,1.00100150250438,0,Rejected
2089,228,CCDC120,0.322972696819453,0,-1.00100150250438,1.41692061402334,0,Rejected
15808,229,TXNDC9,0.322248938484151,0,-1.00100150250438,1.00100150250438,0,Rejected
15602,230,TRPV2,0.321088023394475,0,-1.00100150250438,1.58788901971478,0,Rejected
8158,231,MAFK,0.32089003561187,0,0,1.73368323532735,0,Rejected
5644,232,GLA,0.319618381257396,0,-1.05246837923554,1.41685425175329,0,Rejected
10899,233,PILRB,0.31950778427794,0,-1.00100150250438,1.50877304830145,0,Rejected
11603,234,PRSS2,0.31924202754312,0,-0.443443649462748,1.14151721284198,0,Rejected
8565,235,MICALL2,0.317823679023656,0.044019997673127,-1.00100150250438,1.35135826337998,0,Rejected
7203,236,KCTD1,0.317755788529537,0,-1.16736851600489,1.40699431856079,0,Rejected
7122,237,KCNC3,0.317639770255743,0,0,1.00100150250438,0,Rejected
3979,238,DNAJC2,0.317325243547364,0,-1.41583402875395,1.62214091945011,0,Rejected
7131,239,KCNF1,0.316867416526995,0.443415710069001,-1.08509992858839,1.21446541889315,0,Rejected
8145,240,MAD2L1,0.315593789992172,0,-1.00100150250438,1.00100150250438,0,Rejected
13320,241,SLAIN2,0.314348878365069,0,-1.00100150250438,1.3615643094543,0,Rejected
3205,242,CREBL2,0.314264366413068,0,-1.00100150250438,1.41704186685268,0,Rejected
5992,243,GRM1,0.313306541754109,0,0,1.57442986431436,0,Rejected
9666,244,NT5C,0.311883514098501,0.611553658541277,-1.4169240541818,1.34891517668276,0,Rejected
8476,245,MERTK,0.311447850284459,0,-1.00100150250438,1.00100150250438,0,Rejected
8908,246,MTHFD1L,0.309086136564779,0,-1.31996152794807,1.52314521853801,0,Rejected
7254,247,KHNYN,0.307994137140431,0,0,1.00100150250438,0,Rejected
7887,248,LNPEP,0.307704836365803,0,-1.00100150250438,1.41697278205549,0,Rejected
1302,249,BCAN,0.307024466455538,0,-1.00100150250438,1.41660926146022,0,Rejected
4010,250,DNM1,0.306941113390327,0,-1.00100150250438,1.00100150250438,0,Rejected
5895,251,GPR35,0.30582092561292,0,-1.4167285799706,1.4169825780254,0,Rejected
15723,252,TTC9B,0.305812286461179,0,0,1.41705050316284,0,Rejected
11064,253,PLK3,0.305810718891347,0,0,1.41701758419638,0,Rejected
9194,254,NCF1,0.305785906659302,0,-0.516867901619905,1.38518748867617,0,Rejected
15651,255,TSPAN31,0.305699203233331,0,-1.27497111640447,1.73563799551872,0,Rejected
5110,256,FIBCD1,0.304813118389437,0,-1.4170419859717,1.41701472308177,0,Rejected
4170,257,DYDC1,0.303050216653074,0,-1.39375807879758,1.41616934456303,0,Rejected
16165,258,VEGFA,0.30304024736226,0,-1.00100150250438,1.35883768208554,0,Rejected
12097,259,RBM11,0.302955749923443,0,-1.00100150250438,1.35706323587039,0,Rejected
603,260,ANKLE2,0.302934443108462,0,-1.26822450096209,1.84008652752935,0,Rejected
1295,261,BBS2,0.302852421339679,0,0,1.35489333561135,0,Rejected
2088,262,CCDC12,0.302336656782602,0,-1.00100150250438,1.34406227991274,0,Rejected
1823,263,C7orf61,0.302043502704759,0,-1.00100150250438,1.33790604427803,0,Rejected
1577,264,C11orf80,0.301842638691655,0,-1.39283548531544,1.46920258065254,0,Rejected
16778,265,ZNF226,0.301782298292649,0,-1.00100150250438,1.33242075162371,0,Rejected
1719,266,C20orf141,0.301680366847178,0,-1.00100150250438,1.33028019126883,0,Rejected
11822,267,PUS7,0.301120935949369,0,-1.00100150250438,1.38757409254887,0,Rejected
9788,268,OAZ3,0.299027163569966,0.443525108825254,-1.00100150250438,1.00100150250438,0,Rejected
15432,269,TRADD,0.299005272479943,0,-1.00100150250438,1.00100150250438,0,Rejected
7994,270,LRRC46,0.298972105699139,0,-1.00100150250438,1.31594170466741,0,Rejected
16441,271,XPNPEP1,0.298647431247506,0,-1.29257129835509,1.38758729880267,0,Rejected
9040,272,MYNN,0.298479895060599,0,0,1.26307028375066,0,Rejected
2180,273,CCDC9,0.297962358311655,0,-1.35264140207744,1.60384191159589,0,Rejected
2928,274,CMTM6,0.297331004874442,0,0,1.00100150250438,0,Rejected
3388,275,CTSC,0.297082208849655,0,-1.00100150250438,1.34660241516352,0,Rejected
2306,276,CD2AP,0.295964750299605,0,-1.00100150250438,1.27683673268127,0,Rejected
2597,277,CERS5,0.295335188036555,0,-1.00100150250438,1.22219141190624,0,Rejected
9864,278,OPTN,0.295200958582049,0,-1.00100150250438,1.37436417991208,0,Rejected
12325,279,RHOBTB3,0.294530807302173,0,-1.00100150250438,1.7370352921522,0,Rejected
13619,280,SLC4A8,0.294442094415469,0,-1.00100150250438,2.10016613006372,0,Rejected
12287,281,RGS16,0.293581302617897,0,-1.00100150250438,1.41579980889566,0,Rejected
88,282,ABHD8,0.293070601803731,0,-1.00100150250438,1.41676979467279,0,Rejected
5757,283,GNPDA2,0.290027747316626,0,-1.4170432420367,1.38280976641015,0,Rejected
11664,284,PSMB10,0.289881096892453,0,-1.00100150250438,1.35550463980806,0,Rejected
9487,285,NMUR2,0.289612840234033,0,-1.00100150250438,1.73686963055193,0,Rejected
17083,286,ZNF683,0.289523719660624,0,-1.00100150250438,1.65904196374409,0,Rejected
15192,287,TMEM67,0.288966179977286,0,-1.00100150250438,1.63347835735415,0,Rejected
3722,288,DECR1,0.288810538177572,0,-1.00100150250438,1.27940282552668,0,Rejected
3825,289,DHPS,0.287811368898981,0,-1.00100150250438,1.00100150250438,0,Rejected
14331,290,STX1A,0.287033544664469,0,-1.00100150250438,1.19810789259401,0,Rejected
15438,291,TRAF3IP3,0.286848711329443,0,-1.32873580102789,1.34654972391989,0,Rejected
6134,292,HAS2,0.286313929623709,0,-1.00100150250438,1.41701666985688,0,Rejected
2972,293,CNR1,0.28625101943665,0,0,1.35935101007388,0,Rejected
1690,294,C1orf122,0.286000429286967,0,-1.00100150250438,1.00100150250438,0,Rejected
