Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.2,4.0,-0.3,0.939,0.92,0.96,0.938,0.886,0.94,0.792,0.375,0.978,0.516,0.487,0.676,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.1,1,-1.3,3.7,-0.1,0.953,0.932,0.973,0.951,0.908,0.953,0.823,0.425,1.0,0.594,0.581,0.712,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,2,-1.3,3.5,0.2,0.953,0.918,0.987,0.95,0.91,0.952,0.762,0.225,1.0,0.364,0.406,0.612,0.731,0.125,1.0,0.222,0.3,0.562
poly,1,2,0.1,3,-1.4,3.4,0.3,0.959,0.918,1.0,0.957,0.923,0.959,0.754,0.2,1.0,0.329,0.38,0.6,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.1,4,-1.4,3.2,0.3,0.953,0.905,1.0,0.949,0.91,0.952,0.762,0.225,1.0,0.364,0.406,0.612,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.01,0,-1.1,2.4,-0.4,0.946,0.919,0.973,0.945,0.898,0.946,0.792,0.375,0.978,0.516,0.487,0.676,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,1,-1.6,3.8,-0.2,0.939,0.959,0.919,0.941,0.882,0.939,0.877,0.7,0.956,0.777,0.703,0.828,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.01,2,-1.7,3.5,0.2,0.932,0.891,0.972,0.928,0.869,0.932,0.854,0.525,1.0,0.687,0.658,0.762,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,3,-1.8,3.3,0.0,0.926,0.932,0.919,0.927,0.856,0.926,0.838,0.6,0.944,0.693,0.608,0.772,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,4,-1.9,3.1,0.0,0.919,0.919,0.919,0.919,0.845,0.919,0.815,0.55,0.933,0.647,0.549,0.742,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.001,0,-1.0,0.9,-0.4,0.573,0.56,0.6,0.487,0.199,0.58,0.6,0.6,0.6,0.455,0.256,0.6,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.001,1,-1.9,2.2,-0.2,0.919,0.863,0.972,0.911,0.846,0.918,0.869,0.8,0.9,0.791,0.698,0.85,0.923,0.875,0.944,0.875,0.819,0.91
poly,1,2,0.001,2,-2.2,2.6,0.0,0.912,0.836,0.987,0.901,0.837,0.911,0.877,0.65,0.978,0.763,0.704,0.814,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.001,3,-2.3,2.6,-0.1,0.926,0.891,0.96,0.923,0.856,0.926,0.877,0.75,0.933,0.791,0.709,0.842,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,2,0.001,4,-2.3,2.8,0.1,0.933,0.878,0.987,0.928,0.872,0.932,0.915,0.725,1.0,0.84,0.804,0.862,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,3,0.1,0,-1.1,8.9,-0.7,0.933,0.947,0.92,0.935,0.873,0.933,0.885,0.625,1.0,0.763,0.731,0.812,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,3,0.1,1,-1.1,7.4,-0.5,0.946,0.932,0.96,0.945,0.896,0.946,0.862,0.55,1.0,0.708,0.677,0.775,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,3,0.1,2,-1.1,6.3,-0.4,0.946,0.932,0.96,0.945,0.896,0.946,0.877,0.6,1.0,0.739,0.711,0.8,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,3,0.1,3,-1.2,5.5,-0.4,0.946,0.932,0.96,0.945,0.896,0.946,0.915,0.725,1.0,0.84,0.804,0.862,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,3,0.1,4,-1.2,4.9,-0.4,0.953,0.946,0.96,0.953,0.908,0.953,0.946,0.825,1.0,0.903,0.875,0.912,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,3,0.01,0,-1.2,5.1,-0.7,0.96,0.946,0.973,0.959,0.922,0.96,0.869,0.575,1.0,0.728,0.695,0.788,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,3,0.01,1,-1.4,3.7,-0.1,0.953,0.932,0.973,0.951,0.908,0.953,0.885,0.625,1.0,0.766,0.731,0.812,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,3,0.01,2,-1.6,2.9,0.1,0.946,0.919,0.973,0.944,0.896,0.946,0.862,0.55,1.0,0.708,0.677,0.775,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.01,3,-1.7,2.6,0.2,0.939,0.906,0.972,0.936,0.883,0.939,0.854,0.525,1.0,0.687,0.658,0.762,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.01,4,-1.8,2.4,0.2,0.932,0.891,0.972,0.928,0.869,0.932,0.854,0.525,1.0,0.687,0.658,0.762,0.846,0.5,1.0,0.667,0.64,0.75
