activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.788,0.7,0.824,0.642,0.514,0.762,0.808,0.725,0.844,0.699,0.559,0.785,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,)",0.01,0.827,0.667,0.892,0.653,0.589,0.78,0.823,0.725,0.867,0.713,0.589,0.796,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(25,)",0.001,0.828,0.667,0.893,0.681,0.6,0.78,0.8,0.675,0.856,0.675,0.531,0.765,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(25,)",0.0001,0.828,0.667,0.893,0.681,0.6,0.78,0.808,0.65,0.878,0.667,0.537,0.764,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(50,)",0.1,0.779,0.733,0.797,0.641,0.531,0.765,0.792,0.8,0.789,0.703,0.558,0.794,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(50,)",0.01,0.818,0.7,0.865,0.652,0.575,0.782,0.792,0.725,0.822,0.681,0.536,0.774,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(50,)",0.001,0.817,0.7,0.865,0.674,0.579,0.782,0.831,0.725,0.878,0.725,0.609,0.801,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(50,)",0.0001,0.846,0.733,0.892,0.716,0.643,0.813,0.869,0.75,0.922,0.778,0.69,0.836,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(75,)",0.1,0.779,0.667,0.824,0.624,0.487,0.745,0.808,0.675,0.867,0.687,0.552,0.771,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(75,)",0.01,0.827,0.7,0.878,0.662,0.592,0.789,0.808,0.7,0.856,0.69,0.554,0.778,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(75,)",0.001,0.837,0.667,0.905,0.666,0.602,0.786,0.792,0.65,0.856,0.656,0.509,0.753,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(75,)",0.0001,0.846,0.633,0.931,0.67,0.618,0.782,0.808,0.7,0.856,0.687,0.551,0.778,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(100,)",0.1,0.769,0.733,0.782,0.656,0.514,0.758,0.823,0.825,0.822,0.742,0.62,0.824,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(100,)",0.01,0.797,0.667,0.85,0.623,0.531,0.758,0.831,0.75,0.867,0.733,0.612,0.808,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(100,)",0.001,0.818,0.567,0.92,0.612,0.551,0.743,0.854,0.7,0.922,0.748,0.65,0.811,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(100,)",0.0001,0.856,0.6,0.96,0.676,0.638,0.78,0.869,0.75,0.922,0.78,0.689,0.836,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(125,)",0.1,0.759,0.767,0.755,0.642,0.495,0.761,0.838,0.85,0.833,0.763,0.651,0.842,0.846,0.875,0.833,0.778,0.672,0.854
