activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.799,0.733,0.825,0.636,0.562,0.779,0.8,0.775,0.811,0.702,0.561,0.793,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(25,)",0.01,0.789,0.633,0.852,0.603,0.51,0.743,0.815,0.8,0.822,0.726,0.602,0.811,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(25,)",0.001,0.799,0.6,0.879,0.604,0.512,0.74,0.8,0.7,0.844,0.683,0.539,0.772,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(25,)",0.0001,0.799,0.6,0.879,0.604,0.512,0.74,0.785,0.65,0.844,0.652,0.5,0.747,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(50,)",0.1,0.779,0.633,0.838,0.593,0.463,0.736,0.815,0.85,0.8,0.738,0.616,0.825,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(50,)",0.01,0.789,0.667,0.838,0.61,0.514,0.752,0.915,0.825,0.956,0.858,0.801,0.89,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(50,)",0.001,0.808,0.667,0.865,0.631,0.545,0.766,0.915,0.85,0.944,0.861,0.803,0.897,0.962,0.875,1.0,0.933,0.91,0.938
relu,"(50,)",0.0001,0.837,0.7,0.891,0.697,0.612,0.796,0.892,0.825,0.922,0.826,0.753,0.874,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(75,)",0.1,0.779,0.7,0.81,0.631,0.513,0.755,0.815,0.825,0.811,0.733,0.605,0.818,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(75,)",0.01,0.788,0.633,0.85,0.601,0.502,0.742,0.831,0.8,0.844,0.742,0.622,0.822,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(75,)",0.001,0.808,0.633,0.878,0.621,0.534,0.756,0.854,0.825,0.867,0.776,0.672,0.846,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(75,)",0.0001,0.827,0.633,0.905,0.645,0.574,0.769,0.808,0.8,0.811,0.718,0.583,0.806,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(100,)",0.1,0.78,0.667,0.825,0.604,0.477,0.746,0.777,0.775,0.778,0.68,0.526,0.776,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(100,)",0.01,0.798,0.633,0.865,0.61,0.518,0.749,0.854,0.85,0.856,0.782,0.678,0.853,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(100,)",0.001,0.818,0.633,0.892,0.633,0.555,0.763,0.885,0.85,0.9,0.819,0.736,0.875,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(100,)",0.0001,0.827,0.667,0.892,0.65,0.584,0.78,0.892,0.85,0.911,0.829,0.752,0.881,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(125,)",0.1,0.769,0.633,0.824,0.583,0.445,0.729,0.8,0.8,0.8,0.708,0.571,0.8,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(125,)",0.01,0.77,0.667,0.81,0.592,0.487,0.739,0.846,0.825,0.856,0.767,0.658,0.84,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(125,)",0.001,0.779,0.667,0.824,0.601,0.501,0.745,0.877,0.8,0.911,0.798,0.716,0.856,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(125,)",0.0001,0.789,0.667,0.837,0.612,0.518,0.752,0.869,0.8,0.9,0.788,0.699,0.85,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(150,)",0.1,0.779,0.667,0.824,0.6,0.5,0.745,0.823,0.875,0.8,0.752,0.638,0.837,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(150,)",0.01,0.808,0.667,0.865,0.632,0.548,0.766,0.831,0.8,0.844,0.742,0.623,0.822,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(150,)",0.001,0.837,0.667,0.906,0.665,0.598,0.786,0.854,0.8,0.878,0.769,0.668,0.839,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(150,)",0.0001,0.846,0.633,0.932,0.669,0.611,0.783,0.831,0.775,0.856,0.736,0.619,0.815,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(175,)",0.1,0.789,0.767,0.798,0.657,0.544,0.782,0.785,0.875,0.744,0.715,0.578,0.81,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(175,)",0.01,0.788,0.633,0.85,0.599,0.5,0.742,0.846,0.8,0.867,0.759,0.651,0.833,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(175,)",0.001,0.818,0.633,0.892,0.633,0.555,0.763,0.869,0.8,0.9,0.788,0.695,0.85,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(175,)",0.0001,0.808,0.633,0.879,0.614,0.542,0.756,0.877,0.825,0.9,0.805,0.719,0.862,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(200,)",0.1,0.721,0.633,0.756,0.498,0.359,0.695,0.792,0.85,0.767,0.716,0.578,0.808,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(200,)",0.01,0.808,0.667,0.865,0.632,0.548,0.766,0.838,0.825,0.844,0.758,0.644,0.835,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(200,)",0.001,0.828,0.667,0.892,0.654,0.582,0.78,0.854,0.825,0.867,0.776,0.672,0.846,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(200,)",0.0001,0.827,0.633,0.906,0.644,0.572,0.77,0.869,0.85,0.878,0.801,0.709,0.864,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(225,)",0.1,0.78,0.767,0.784,0.626,0.523,0.775,0.769,0.8,0.756,0.679,0.523,0.778,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(225,)",0.01,0.818,0.667,0.879,0.643,0.565,0.773,0.838,0.825,0.844,0.758,0.643,0.835,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(225,)",0.001,0.847,0.667,0.92,0.682,0.625,0.793,0.831,0.775,0.856,0.736,0.615,0.815,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(225,)",0.0001,0.837,0.633,0.92,0.658,0.598,0.777,0.831,0.75,0.867,0.731,0.613,0.808,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(250,)",0.1,0.779,0.8,0.77,0.668,0.543,0.785,0.792,0.875,0.756,0.723,0.588,0.815,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(250,)",0.01,0.789,0.633,0.852,0.603,0.51,0.743,0.831,0.8,0.844,0.742,0.623,0.822,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(250,)",0.001,0.809,0.633,0.88,0.627,0.551,0.757,0.877,0.825,0.9,0.804,0.717,0.862,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(250,)",0.0001,0.828,0.667,0.893,0.683,0.602,0.78,0.869,0.825,0.889,0.795,0.702,0.857,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(275,)",0.1,0.77,0.767,0.77,0.637,0.512,0.769,0.815,0.875,0.789,0.746,0.625,0.832,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(275,)",0.01,0.808,0.633,0.879,0.623,0.541,0.756,0.838,0.8,0.856,0.751,0.636,0.828,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(275,)",0.001,0.818,0.633,0.892,0.633,0.555,0.763,0.869,0.8,0.9,0.788,0.7,0.85,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(275,)",0.0001,0.846,0.633,0.932,0.67,0.618,0.783,0.877,0.8,0.911,0.798,0.716,0.856,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(300,)",0.1,0.77,0.8,0.756,0.644,0.52,0.778,0.762,0.875,0.711,0.694,0.545,0.793,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(300,)",0.01,0.789,0.633,0.851,0.6,0.503,0.742,0.846,0.8,0.867,0.76,0.65,0.833,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(300,)",0.001,0.808,0.6,0.892,0.607,0.528,0.746,0.877,0.8,0.911,0.798,0.712,0.856,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(300,)",0.0001,0.817,0.6,0.906,0.618,0.544,0.753,0.892,0.8,0.933,0.818,0.745,0.867,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(25,5)",0.1,0.789,0.733,0.811,0.627,0.551,0.772,0.777,0.875,0.733,0.708,0.565,0.804,0.731,0.875,0.667,0.667,0.5,0.771
relu,"(25,5)",0.01,0.799,0.667,0.851,0.621,0.53,0.759,0.808,0.75,0.833,0.707,0.567,0.792,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,5)",0.001,0.799,0.633,0.866,0.615,0.521,0.75,0.762,0.675,0.8,0.64,0.465,0.738,0.692,0.625,0.722,0.556,0.329,0.674
relu,"(25,5)",0.0001,0.779,0.6,0.851,0.582,0.474,0.726,0.715,0.575,0.778,0.554,0.351,0.676,0.692,0.625,0.722,0.556,0.329,0.674
relu,"(50,10)",0.1,0.799,0.7,0.839,0.655,0.532,0.77,0.815,0.85,0.8,0.737,0.614,0.825,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(50,10)",0.01,0.837,0.667,0.907,0.69,0.614,0.787,0.892,0.875,0.9,0.833,0.759,0.888,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(50,10)",0.001,0.837,0.667,0.906,0.686,0.604,0.786,0.931,0.85,0.967,0.881,0.84,0.908,0.923,0.875,0.944,0.875,0.819,0.91
relu,"(50,10)",0.0001,0.856,0.7,0.919,0.717,0.65,0.81,0.892,0.7,0.978,0.796,0.746,0.839,0.923,0.75,1.0,0.857,0.822,0.875
relu,"(75,15)",0.1,0.78,0.767,0.784,0.65,0.549,0.775,0.785,0.85,0.756,0.708,0.568,0.803,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(75,15)",0.01,0.809,0.667,0.866,0.634,0.55,0.766,0.823,0.8,0.833,0.733,0.608,0.817,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(75,15)",0.001,0.847,0.667,0.919,0.7,0.622,0.793,0.823,0.7,0.878,0.706,0.586,0.789,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(75,15)",0.0001,0.856,0.667,0.932,0.715,0.645,0.8,0.815,0.65,0.889,0.685,0.561,0.769,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(100,20)",0.1,0.779,0.7,0.81,0.608,0.517,0.755,0.769,0.825,0.744,0.687,0.539,0.785,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(100,20)",0.01,0.789,0.633,0.852,0.605,0.511,0.743,0.823,0.775,0.844,0.729,0.602,0.81,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(100,20)",0.001,0.827,0.633,0.906,0.636,0.571,0.77,0.823,0.75,0.856,0.721,0.595,0.803,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(100,20)",0.0001,0.807,0.6,0.891,0.607,0.521,0.746,0.8,0.7,0.844,0.682,0.538,0.772,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(125,25)",0.1,0.78,0.767,0.784,0.65,0.544,0.775,0.754,0.85,0.711,0.68,0.52,0.781,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(125,25)",0.01,0.779,0.633,0.838,0.592,0.49,0.736,0.854,0.825,0.867,0.775,0.671,0.846,0.846,0.875,0.833,0.778,0.672,0.854
