activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.865,0.905,0.826,0.871,0.742,0.865,0.815,0.775,0.833,0.727,0.599,0.804,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(25,)",0.01,0.913,0.946,0.88,0.917,0.832,0.913,0.808,0.8,0.811,0.72,0.586,0.806,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,)",0.001,0.912,0.946,0.88,0.916,0.832,0.913,0.785,0.8,0.778,0.696,0.547,0.789,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(25,)",0.0001,0.886,0.891,0.88,0.887,0.779,0.886,0.823,0.875,0.8,0.756,0.638,0.838,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(50,)",0.1,0.859,0.878,0.84,0.864,0.723,0.859,0.785,0.8,0.778,0.696,0.547,0.789,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(50,)",0.01,0.892,0.919,0.867,0.896,0.797,0.893,0.823,0.7,0.878,0.705,0.59,0.789,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(50,)",0.001,0.899,0.906,0.893,0.901,0.806,0.9,0.854,0.725,0.911,0.748,0.652,0.818,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(50,)",0.0001,0.926,0.906,0.947,0.925,0.86,0.926,0.862,0.825,0.878,0.786,0.687,0.851,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(75,)",0.1,0.872,0.905,0.839,0.879,0.762,0.872,0.815,0.825,0.811,0.736,0.608,0.818,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(75,)",0.01,0.899,0.932,0.867,0.906,0.811,0.9,0.792,0.7,0.833,0.671,0.523,0.767,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(75,)",0.001,0.919,0.932,0.907,0.922,0.846,0.92,0.785,0.75,0.8,0.682,0.527,0.775,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(75,)",0.0001,0.906,0.919,0.892,0.907,0.815,0.906,0.785,0.775,0.789,0.691,0.537,0.782,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(100,)",0.1,0.872,0.906,0.839,0.878,0.755,0.872,0.815,0.85,0.8,0.742,0.618,0.825,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(100,)",0.01,0.886,0.919,0.853,0.892,0.782,0.886,0.846,0.825,0.856,0.769,0.658,0.84,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(100,)",0.001,0.906,0.919,0.893,0.911,0.823,0.906,0.831,0.675,0.9,0.707,0.598,0.788,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(100,)",0.0001,0.899,0.892,0.907,0.899,0.804,0.9,0.815,0.725,0.856,0.702,0.571,0.79,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(125,)",0.1,0.879,0.904,0.852,0.883,0.766,0.878,0.8,0.775,0.811,0.705,0.563,0.793,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(125,)",0.01,0.906,0.946,0.867,0.912,0.821,0.906,0.823,0.775,0.844,0.733,0.608,0.81,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(125,)",0.001,0.926,0.946,0.907,0.929,0.859,0.926,0.846,0.675,0.922,0.725,0.633,0.799,0.808,0.5,0.944,0.615,0.52,0.722
