activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.885,0.905,0.866,0.889,0.778,0.885,0.785,0.8,0.778,0.696,0.545,0.789,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(25,)",0.01,0.919,0.959,0.879,0.924,0.847,0.919,0.808,0.775,0.822,0.713,0.576,0.799,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(25,)",0.001,0.906,0.946,0.865,0.91,0.822,0.905,0.785,0.625,0.856,0.637,0.484,0.74,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(25,)",0.0001,0.912,0.946,0.878,0.916,0.833,0.912,0.815,0.6,0.911,0.656,0.543,0.756,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(50,)",0.1,0.892,0.918,0.866,0.897,0.794,0.892,0.792,0.825,0.778,0.709,0.568,0.801,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(50,)",0.01,0.919,0.946,0.893,0.923,0.846,0.92,0.8,0.8,0.8,0.709,0.569,0.8,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(50,)",0.001,0.899,0.932,0.867,0.904,0.807,0.9,0.854,0.8,0.878,0.769,0.665,0.839,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(50,)",0.0001,0.906,0.919,0.892,0.908,0.814,0.906,0.838,0.8,0.856,0.751,0.639,0.828,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(75,)",0.1,0.886,0.919,0.851,0.89,0.783,0.885,0.769,0.65,0.822,0.629,0.463,0.736,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(75,)",0.01,0.92,0.959,0.88,0.925,0.851,0.92,0.8,0.725,0.833,0.687,0.545,0.779,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(75,)",0.001,0.94,0.959,0.92,0.942,0.885,0.94,0.831,0.75,0.867,0.733,0.611,0.808,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(75,)",0.0001,0.926,0.946,0.907,0.929,0.858,0.926,0.862,0.775,0.9,0.775,0.675,0.838,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(100,)",0.1,0.899,0.945,0.851,0.905,0.814,0.898,0.823,0.85,0.811,0.748,0.627,0.831,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(100,)",0.01,0.892,0.959,0.826,0.9,0.796,0.892,0.823,0.8,0.833,0.729,0.607,0.817,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(100,)",0.001,0.92,0.946,0.893,0.923,0.847,0.92,0.846,0.7,0.911,0.734,0.631,0.806,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(100,)",0.0001,0.926,0.946,0.907,0.929,0.86,0.926,0.862,0.725,0.922,0.763,0.671,0.824,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(125,)",0.1,0.899,0.932,0.866,0.905,0.809,0.899,0.715,0.65,0.744,0.579,0.375,0.697,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(125,)",0.01,0.919,0.959,0.879,0.923,0.845,0.919,0.785,0.675,0.833,0.649,0.498,0.754,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(125,)",0.001,0.933,0.959,0.907,0.936,0.873,0.933,0.808,0.65,0.878,0.673,0.539,0.764,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(125,)",0.0001,0.933,0.946,0.92,0.935,0.874,0.933,0.823,0.675,0.889,0.699,0.577,0.782,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(150,)",0.1,0.845,0.866,0.825,0.846,0.705,0.845,0.777,0.725,0.8,0.664,0.507,0.762,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(150,)",0.01,0.912,0.959,0.866,0.919,0.837,0.912,0.846,0.75,0.889,0.747,0.639,0.819,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(150,)",0.001,0.926,0.946,0.907,0.928,0.86,0.926,0.877,0.775,0.922,0.796,0.712,0.849,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(150,)",0.0001,0.919,0.932,0.907,0.921,0.845,0.92,0.923,0.825,0.967,0.87,0.82,0.896,0.923,0.875,0.944,0.875,0.819,0.91
relu,"(175,)",0.1,0.858,0.89,0.825,0.863,0.724,0.858,0.769,0.85,0.733,0.695,0.542,0.792,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(175,)",0.01,0.919,0.959,0.879,0.926,0.851,0.919,0.823,0.75,0.856,0.718,0.592,0.803,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(175,)",0.001,0.913,0.946,0.88,0.918,0.839,0.913,0.838,0.675,0.911,0.718,0.613,0.793,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(175,)",0.0001,0.913,0.932,0.893,0.917,0.84,0.913,0.862,0.7,0.933,0.756,0.666,0.817,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(200,)",0.1,0.852,0.891,0.811,0.858,0.721,0.851,0.7,0.55,0.767,0.518,0.311,0.658,0.654,0.375,0.778,0.4,0.159,0.576
