activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.91,0.952,0.867,0.914,0.822,0.909,0.826,0.909,0.805,0.685,0.61,0.857,0.868,1.0,0.833,0.759,0.714,0.917
relu,"(25,)",0.01,0.91,0.958,0.861,0.914,0.823,0.91,0.823,0.964,0.786,0.693,0.63,0.875,0.83,1.0,0.786,0.71,0.657,0.893
relu,"(25,)",0.001,0.913,0.952,0.873,0.916,0.828,0.913,0.819,0.964,0.781,0.689,0.626,0.872,0.83,1.0,0.786,0.71,0.657,0.893
relu,"(25,)",0.0001,0.903,0.946,0.861,0.907,0.81,0.903,0.823,0.964,0.786,0.693,0.631,0.875,0.83,1.0,0.786,0.71,0.657,0.893
relu,"(50,)",0.1,0.9,0.946,0.855,0.904,0.805,0.9,0.83,0.945,0.8,0.697,0.632,0.873,0.83,1.0,0.786,0.71,0.657,0.893
relu,"(50,)",0.01,0.907,0.958,0.855,0.911,0.818,0.907,0.842,0.964,0.81,0.716,0.657,0.887,0.868,1.0,0.833,0.759,0.714,0.917
relu,"(50,)",0.001,0.904,0.952,0.855,0.908,0.811,0.903,0.845,0.945,0.819,0.718,0.655,0.882,0.83,1.0,0.786,0.71,0.657,0.893
relu,"(50,)",0.0001,0.898,0.94,0.855,0.902,0.798,0.898,0.842,0.945,0.814,0.713,0.65,0.88,0.849,1.0,0.81,0.733,0.685,0.905
relu,"(75,)",0.1,0.891,0.946,0.837,0.898,0.788,0.891,0.838,0.945,0.81,0.707,0.643,0.877,0.83,1.0,0.786,0.71,0.657,0.893
relu,"(75,)",0.01,0.91,0.958,0.861,0.914,0.823,0.91,0.83,0.909,0.81,0.69,0.616,0.859,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(75,)",0.001,0.906,0.946,0.867,0.91,0.816,0.907,0.826,0.909,0.805,0.685,0.61,0.857,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(75,)",0.0001,0.903,0.946,0.861,0.907,0.81,0.903,0.823,0.909,0.8,0.68,0.604,0.855,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(100,)",0.1,0.916,0.97,0.861,0.92,0.836,0.916,0.834,0.891,0.819,0.689,0.616,0.855,0.906,1.0,0.881,0.815,0.778,0.94
relu,"(100,)",0.01,0.904,0.958,0.849,0.908,0.812,0.904,0.857,0.945,0.833,0.733,0.673,0.889,0.887,1.0,0.857,0.786,0.745,0.929
relu,"(100,)",0.001,0.9,0.946,0.855,0.905,0.804,0.901,0.879,0.927,0.867,0.761,0.704,0.897,0.868,0.909,0.857,0.741,0.677,0.883
relu,"(100,)",0.0001,0.895,0.934,0.855,0.899,0.792,0.895,0.857,0.927,0.838,0.728,0.665,0.883,0.868,0.909,0.857,0.741,0.677,0.883
relu,"(125,)",0.1,0.897,0.946,0.849,0.902,0.799,0.897,0.834,0.909,0.814,0.693,0.622,0.862,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(125,)",0.01,0.919,0.97,0.868,0.923,0.842,0.919,0.857,0.927,0.838,0.728,0.666,0.883,0.887,1.0,0.857,0.786,0.745,0.929
relu,"(125,)",0.001,0.919,0.958,0.879,0.922,0.84,0.919,0.872,0.927,0.857,0.75,0.691,0.892,0.868,0.909,0.857,0.741,0.677,0.883
relu,"(125,)",0.0001,0.9,0.928,0.873,0.903,0.803,0.901,0.868,0.909,0.857,0.741,0.677,0.883,0.887,0.909,0.881,0.769,0.711,0.895
relu,"(150,)",0.1,0.894,0.946,0.843,0.901,0.795,0.895,0.834,0.927,0.81,0.702,0.634,0.868,0.849,0.727,0.881,0.667,0.573,0.804
relu,"(150,)",0.01,0.907,0.952,0.861,0.91,0.817,0.907,0.845,0.927,0.824,0.713,0.648,0.876,0.868,1.0,0.833,0.759,0.714,0.917
relu,"(150,)",0.001,0.904,0.946,0.861,0.907,0.811,0.903,0.83,0.909,0.81,0.689,0.616,0.859,0.849,0.909,0.833,0.714,0.645,0.871
relu,"(150,)",0.0001,0.894,0.934,0.855,0.898,0.792,0.894,0.83,0.891,0.814,0.685,0.607,0.853,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(175,)",0.1,0.867,0.934,0.801,0.876,0.741,0.867,0.826,0.927,0.8,0.689,0.62,0.864,0.83,1.0,0.786,0.71,0.657,0.893
