activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.925,0.973,0.878,0.929,0.857,0.926,0.785,0.825,0.767,0.703,0.557,0.796,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,)",0.01,0.926,0.932,0.919,0.926,0.854,0.926,0.738,0.625,0.789,0.594,0.404,0.707,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(25,)",0.001,0.926,0.932,0.919,0.926,0.854,0.926,0.762,0.675,0.8,0.631,0.461,0.738,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(25,)",0.0001,0.919,0.932,0.906,0.919,0.84,0.919,0.738,0.675,0.767,0.615,0.424,0.721,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(50,)",0.1,0.918,0.946,0.891,0.921,0.842,0.919,0.731,0.8,0.7,0.646,0.465,0.75,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(50,)",0.01,0.952,0.959,0.946,0.953,0.906,0.952,0.785,0.8,0.778,0.697,0.546,0.789,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(50,)",0.001,0.946,0.959,0.932,0.946,0.893,0.946,0.769,0.725,0.789,0.659,0.493,0.757,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(50,)",0.0001,0.952,0.959,0.946,0.953,0.906,0.952,0.762,0.7,0.789,0.643,0.47,0.744,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(75,)",0.1,0.918,0.946,0.891,0.922,0.843,0.919,0.723,0.675,0.744,0.598,0.399,0.71,0.692,0.5,0.778,0.5,0.278,0.639
relu,"(75,)",0.01,0.946,0.946,0.946,0.946,0.892,0.946,0.738,0.65,0.778,0.606,0.416,0.714,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(75,)",0.001,0.959,0.946,0.972,0.959,0.919,0.959,0.738,0.675,0.767,0.615,0.426,0.721,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(75,)",0.0001,0.959,0.973,0.945,0.96,0.92,0.959,0.746,0.7,0.767,0.631,0.446,0.733,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(100,)",0.1,0.912,0.972,0.85,0.918,0.834,0.911,0.723,0.75,0.711,0.627,0.432,0.731,0.692,0.625,0.722,0.556,0.329,0.674
relu,"(100,)",0.01,0.952,0.959,0.946,0.953,0.906,0.952,0.754,0.675,0.789,0.628,0.449,0.732,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(100,)",0.001,0.946,0.959,0.932,0.947,0.894,0.946,0.792,0.7,0.833,0.674,0.523,0.767,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(100,)",0.0001,0.946,0.959,0.932,0.947,0.894,0.946,0.8,0.725,0.833,0.69,0.544,0.779,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(125,)",0.1,0.891,0.946,0.836,0.898,0.795,0.891,0.723,0.675,0.744,0.591,0.396,0.71,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(125,)",0.01,0.952,0.959,0.946,0.953,0.907,0.952,0.8,0.75,0.822,0.699,0.557,0.786,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(125,)",0.001,0.939,0.959,0.919,0.94,0.882,0.939,0.792,0.75,0.811,0.688,0.54,0.781,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(125,)",0.0001,0.939,0.959,0.919,0.94,0.882,0.939,0.769,0.725,0.789,0.659,0.492,0.757,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(150,)",0.1,0.871,0.932,0.81,0.878,0.75,0.871,0.738,0.85,0.689,0.668,0.501,0.769,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(150,)",0.01,0.952,0.959,0.946,0.953,0.906,0.952,0.738,0.65,0.778,0.603,0.414,0.714,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(150,)",0.001,0.952,0.959,0.946,0.953,0.906,0.952,0.769,0.725,0.789,0.655,0.491,0.757,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(150,)",0.0001,0.946,0.959,0.932,0.947,0.894,0.946,0.785,0.775,0.789,0.687,0.535,0.782,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(175,)",0.1,0.912,0.972,0.85,0.918,0.835,0.911,0.715,0.75,0.7,0.617,0.422,0.725,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(175,)",0.01,0.946,0.959,0.932,0.947,0.894,0.946,0.769,0.675,0.811,0.642,0.479,0.743,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(175,)",0.001,0.952,0.959,0.946,0.953,0.906,0.952,0.754,0.65,0.8,0.615,0.438,0.725,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(175,)",0.0001,0.939,0.959,0.919,0.94,0.879,0.939,0.738,0.625,0.789,0.592,0.404,0.707,0.692,0.5,0.778,0.5,0.278,0.639
relu,"(200,)",0.1,0.857,0.944,0.768,0.87,0.734,0.856,0.785,0.875,0.744,0.715,0.576,0.81,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(200,)",0.01,0.946,0.959,0.932,0.947,0.894,0.946,0.769,0.65,0.822,0.634,0.473,0.736,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(200,)",0.001,0.959,0.959,0.959,0.959,0.919,0.959,0.785,0.75,0.8,0.682,0.527,0.775,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(200,)",0.0001,0.939,0.959,0.918,0.941,0.88,0.939,0.777,0.75,0.789,0.675,0.515,0.769,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(225,)",0.1,0.858,0.987,0.729,0.875,0.741,0.858,0.792,0.875,0.756,0.722,0.587,0.815,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(225,)",0.01,0.926,0.946,0.906,0.928,0.855,0.926,0.785,0.7,0.822,0.662,0.511,0.761,0.769,0.75,0.778,0.667,0.501,0.764
