activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.926,0.946,0.904,0.928,0.855,0.925,0.792,0.725,0.822,0.681,0.533,0.774,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,)",0.01,0.899,0.932,0.864,0.903,0.802,0.898,0.754,0.7,0.778,0.637,0.459,0.739,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(25,)",0.001,0.912,0.946,0.877,0.916,0.828,0.911,0.777,0.75,0.789,0.675,0.515,0.769,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,)",0.0001,0.898,0.919,0.877,0.901,0.8,0.898,0.777,0.725,0.8,0.667,0.505,0.762,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(50,)",0.1,0.864,0.905,0.823,0.869,0.734,0.864,0.731,0.7,0.744,0.613,0.427,0.722,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(50,)",0.01,0.912,0.906,0.918,0.91,0.829,0.912,0.792,0.7,0.833,0.676,0.53,0.767,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(50,)",0.001,0.885,0.919,0.849,0.891,0.781,0.884,0.792,0.675,0.844,0.667,0.518,0.76,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(50,)",0.0001,0.885,0.919,0.849,0.89,0.774,0.884,0.792,0.675,0.844,0.666,0.519,0.76,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(75,)",0.1,0.884,0.917,0.851,0.889,0.772,0.884,0.762,0.675,0.8,0.637,0.464,0.738,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(75,)",0.01,0.919,0.932,0.905,0.92,0.84,0.919,0.808,0.675,0.867,0.68,0.552,0.771,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(75,)",0.001,0.932,0.932,0.932,0.932,0.866,0.932,0.8,0.675,0.856,0.667,0.542,0.765,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(75,)",0.0001,0.912,0.919,0.905,0.913,0.827,0.912,0.808,0.675,0.867,0.674,0.554,0.771,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(100,)",0.1,0.899,0.96,0.838,0.905,0.806,0.899,0.746,0.75,0.744,0.646,0.466,0.747,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(100,)",0.01,0.926,0.946,0.905,0.928,0.854,0.925,0.792,0.65,0.856,0.652,0.521,0.753,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(100,)",0.001,0.932,0.932,0.932,0.932,0.866,0.932,0.815,0.725,0.856,0.702,0.574,0.79,0.808,0.75,0.833,0.706,0.566,0.792
