activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.912,0.932,0.891,0.914,0.826,0.912,0.838,0.8,0.856,0.755,0.644,0.828,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(25,)",0.01,0.906,0.946,0.865,0.91,0.817,0.905,0.846,0.75,0.889,0.75,0.644,0.819,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(25,)",0.001,0.939,0.946,0.932,0.939,0.879,0.939,0.838,0.8,0.856,0.753,0.636,0.828,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(25,)",0.0001,0.939,0.932,0.945,0.939,0.879,0.939,0.823,0.775,0.844,0.73,0.603,0.81,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(50,)",0.1,0.919,0.947,0.89,0.922,0.844,0.919,0.831,0.775,0.856,0.742,0.624,0.815,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(50,)",0.01,0.926,0.947,0.906,0.928,0.854,0.926,0.838,0.85,0.833,0.765,0.654,0.842,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(50,)",0.001,0.913,0.947,0.879,0.916,0.829,0.913,0.838,0.8,0.856,0.753,0.639,0.828,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(50,)",0.0001,0.899,0.919,0.879,0.9,0.802,0.899,0.831,0.8,0.844,0.743,0.623,0.822,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(75,)",0.1,0.912,0.96,0.865,0.916,0.83,0.912,0.815,0.775,0.833,0.721,0.589,0.804,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(75,)",0.01,0.926,0.947,0.904,0.929,0.853,0.925,0.823,0.85,0.811,0.748,0.628,0.831,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(75,)",0.001,0.926,0.947,0.906,0.928,0.853,0.926,0.808,0.8,0.811,0.716,0.583,0.806,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(75,)",0.0001,0.919,0.946,0.891,0.921,0.839,0.919,0.8,0.825,0.789,0.715,0.579,0.807,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(100,)",0.1,0.906,0.946,0.865,0.911,0.818,0.905,0.838,0.8,0.856,0.757,0.643,0.828,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(100,)",0.01,0.94,0.947,0.932,0.941,0.881,0.94,0.838,0.825,0.844,0.761,0.648,0.835,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(100,)",0.001,0.932,0.96,0.904,0.936,0.868,0.932,0.869,0.95,0.833,0.818,0.739,0.892,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(100,)",0.0001,0.919,0.946,0.89,0.924,0.842,0.918,0.869,0.975,0.822,0.822,0.746,0.899,0.885,1.0,0.833,0.842,0.778,0.917
relu,"(125,)",0.1,0.905,0.973,0.838,0.911,0.82,0.906,0.815,0.85,0.8,0.74,0.613,0.825,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(125,)",0.01,0.926,0.96,0.892,0.929,0.856,0.926,0.823,0.775,0.844,0.728,0.604,0.81,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(125,)",0.001,0.912,0.947,0.878,0.916,0.827,0.912,0.846,0.775,0.878,0.754,0.644,0.826,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(125,)",0.0001,0.899,0.932,0.865,0.902,0.799,0.899,0.877,0.875,0.878,0.813,0.727,0.876,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(150,)",0.1,0.912,0.96,0.864,0.917,0.831,0.912,0.8,0.9,0.756,0.734,0.61,0.828,0.808,1.0,0.722,0.762,0.667,0.861
relu,"(150,)",0.01,0.912,0.96,0.864,0.917,0.828,0.912,0.823,0.85,0.811,0.747,0.626,0.831,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(150,)",0.001,0.939,0.96,0.918,0.942,0.88,0.939,0.854,0.85,0.856,0.782,0.678,0.853,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(150,)",0.0001,0.898,0.946,0.85,0.903,0.801,0.898,0.862,0.85,0.867,0.791,0.692,0.858,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(175,)",0.1,0.898,0.946,0.85,0.904,0.802,0.898,0.823,0.925,0.778,0.763,0.656,0.851,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(175,)",0.01,0.939,0.96,0.918,0.941,0.879,0.939,0.815,0.775,0.833,0.72,0.591,0.804,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(175,)",0.001,0.925,0.946,0.904,0.928,0.852,0.925,0.823,0.8,0.833,0.734,0.612,0.817,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(175,)",0.0001,0.932,0.946,0.917,0.934,0.865,0.931,0.831,0.825,0.833,0.751,0.632,0.829,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(200,)",0.1,0.919,0.96,0.879,0.925,0.848,0.92,0.815,0.925,0.767,0.754,0.643,0.846,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(200,)",0.01,0.939,0.96,0.917,0.942,0.88,0.939,0.8,0.775,0.811,0.702,0.562,0.793,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(200,)",0.001,0.926,0.932,0.918,0.927,0.852,0.925,0.8,0.75,0.822,0.697,0.555,0.786,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(200,)",0.0001,0.919,0.946,0.891,0.921,0.84,0.919,0.823,0.8,0.833,0.733,0.61,0.817,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(225,)",0.1,0.919,0.947,0.892,0.922,0.845,0.92,0.785,0.9,0.733,0.719,0.589,0.817,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(225,)",0.01,0.926,0.96,0.892,0.929,0.856,0.926,0.808,0.825,0.8,0.725,0.592,0.812,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(225,)",0.001,0.926,0.946,0.906,0.927,0.853,0.926,0.792,0.8,0.789,0.703,0.557,0.794,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(225,)",0.0001,0.919,0.946,0.891,0.921,0.839,0.919,0.815,0.85,0.8,0.739,0.613,0.825,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(250,)",0.1,0.878,0.96,0.797,0.89,0.773,0.879,0.785,0.875,0.744,0.715,0.576,0.81,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(250,)",0.01,0.926,0.947,0.905,0.927,0.854,0.926,0.823,0.8,0.833,0.734,0.612,0.817,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(250,)",0.001,0.926,0.96,0.891,0.929,0.854,0.926,0.815,0.85,0.8,0.739,0.613,0.825,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(250,)",0.0001,0.926,0.946,0.905,0.928,0.854,0.925,0.808,0.85,0.789,0.731,0.6,0.819,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(275,)",0.1,0.932,0.96,0.905,0.935,0.867,0.932,0.815,0.9,0.778,0.753,0.638,0.839,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(275,)",0.01,0.912,0.933,0.89,0.915,0.827,0.912,0.823,0.85,0.811,0.748,0.627,0.831,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(275,)",0.001,0.926,0.947,0.905,0.929,0.853,0.926,0.831,0.85,0.822,0.756,0.64,0.836,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(275,)",0.0001,0.912,0.932,0.89,0.915,0.825,0.911,0.854,0.85,0.856,0.782,0.678,0.853,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(300,)",0.1,0.891,0.946,0.837,0.897,0.789,0.891,0.785,0.875,0.744,0.715,0.576,0.81,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(300,)",0.01,0.926,0.947,0.905,0.928,0.853,0.926,0.808,0.8,0.811,0.718,0.584,0.806,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(300,)",0.001,0.932,0.947,0.918,0.934,0.866,0.932,0.838,0.825,0.844,0.759,0.646,0.835,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(300,)",0.0001,0.932,0.932,0.931,0.933,0.865,0.932,0.885,0.9,0.878,0.826,0.749,0.889,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(25,5)",0.1,0.891,0.918,0.863,0.895,0.79,0.89,0.831,0.875,0.811,0.761,0.649,0.843,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(25,5)",0.01,0.892,0.946,0.837,0.898,0.79,0.891,0.854,0.875,0.844,0.786,0.688,0.86,0.885,1.0,0.833,0.842,0.778,0.917
relu,"(25,5)",0.001,0.898,0.946,0.85,0.903,0.802,0.898,0.862,0.875,0.856,0.795,0.703,0.865,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(25,5)",0.0001,0.905,0.946,0.864,0.909,0.815,0.905,0.808,0.825,0.8,0.723,0.593,0.812,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(50,10)",0.1,0.912,0.947,0.878,0.915,0.829,0.912,0.869,0.925,0.844,0.811,0.728,0.885,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(50,10)",0.01,0.919,0.96,0.878,0.923,0.842,0.919,0.877,0.925,0.856,0.823,0.742,0.89,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(50,10)",0.001,0.898,0.946,0.85,0.903,0.801,0.898,0.854,0.85,0.856,0.782,0.678,0.853,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(50,10)",0.0001,0.898,0.946,0.85,0.903,0.801,0.898,0.892,0.925,0.878,0.839,0.768,0.901,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(75,15)",0.1,0.885,0.933,0.838,0.89,0.776,0.886,0.815,0.85,0.8,0.74,0.614,0.825,0.885,1.0,0.833,0.842,0.778,0.917
relu,"(75,15)",0.01,0.913,0.933,0.891,0.915,0.826,0.912,0.815,0.8,0.822,0.725,0.598,0.811,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(75,15)",0.001,0.919,0.946,0.892,0.922,0.844,0.919,0.854,0.875,0.844,0.788,0.687,0.86,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(75,15)",0.0001,0.926,0.946,0.906,0.927,0.853,0.926,0.862,0.9,0.844,0.8,0.707,0.872,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(100,20)",0.1,0.878,0.918,0.838,0.883,0.763,0.878,0.815,0.825,0.811,0.734,0.613,0.818,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(100,20)",0.01,0.912,0.947,0.878,0.915,0.829,0.912,0.838,0.775,0.867,0.746,0.636,0.821,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(100,20)",0.001,0.905,0.946,0.865,0.91,0.816,0.905,0.869,0.8,0.9,0.792,0.711,0.85,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(100,20)",0.0001,0.892,0.946,0.837,0.899,0.792,0.891,0.877,0.825,0.9,0.809,0.729,0.862,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(125,25)",0.1,0.899,0.933,0.865,0.902,0.803,0.899,0.777,0.85,0.744,0.701,0.553,0.797,0.808,1.0,0.722,0.762,0.667,0.861
relu,"(125,25)",0.01,0.919,0.947,0.891,0.922,0.84,0.919,0.831,0.8,0.844,0.745,0.626,0.822,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(125,25)",0.001,0.939,0.947,0.931,0.941,0.879,0.939,0.8,0.75,0.822,0.698,0.553,0.786,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(125,25)",0.0001,0.919,0.932,0.904,0.922,0.84,0.918,0.808,0.75,0.833,0.706,0.566,0.792,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(150,30)",0.1,0.878,0.96,0.797,0.888,0.77,0.879,0.823,0.95,0.767,0.768,0.667,0.858,0.808,1.0,0.722,0.762,0.667,0.861
relu,"(150,30)",0.01,0.939,0.96,0.918,0.941,0.88,0.939,0.854,0.775,0.889,0.765,0.666,0.832,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(150,30)",0.001,0.932,0.96,0.904,0.936,0.867,0.932,0.877,0.85,0.889,0.809,0.721,0.869,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(150,30)",0.0001,0.926,0.946,0.904,0.928,0.854,0.925,0.877,0.85,0.889,0.809,0.721,0.869,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(175,35)",0.1,0.891,0.93,0.85,0.895,0.791,0.89,0.877,0.925,0.856,0.824,0.745,0.89,0.923,1.0,0.889,0.889,0.843,0.944
relu,"(175,35)",0.01,0.926,0.947,0.906,0.927,0.854,0.926,0.815,0.75,0.844,0.714,0.582,0.797,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(175,35)",0.001,0.932,0.946,0.919,0.933,0.866,0.932,0.862,0.875,0.856,0.796,0.7,0.865,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(175,35)",0.0001,0.932,0.946,0.919,0.933,0.867,0.932,0.846,0.875,0.833,0.779,0.673,0.854,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(200,40)",0.1,0.891,0.96,0.823,0.9,0.792,0.891,0.846,0.975,0.789,0.799,0.715,0.882,0.846,1.0,0.778,0.8,0.72,0.889
relu,"(200,40)",0.01,0.926,0.947,0.906,0.928,0.853,0.926,0.831,0.75,0.867,0.731,0.612,0.808,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(200,40)",0.001,0.919,0.946,0.891,0.922,0.841,0.919,0.792,0.75,0.811,0.689,0.54,0.781,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(200,40)",0.0001,0.919,0.946,0.891,0.922,0.841,0.919,0.815,0.75,0.844,0.713,0.58,0.797,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(225,45)",0.1,0.898,0.947,0.85,0.905,0.807,0.898,0.854,0.975,0.8,0.804,0.722,0.888,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(225,45)",0.01,0.906,0.918,0.891,0.908,0.814,0.905,0.831,0.75,0.867,0.734,0.618,0.808,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(225,45)",0.001,0.919,0.96,0.877,0.923,0.841,0.919,0.808,0.8,0.811,0.718,0.583,0.806,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(225,45)",0.0001,0.905,0.946,0.864,0.91,0.815,0.905,0.831,0.825,0.833,0.75,0.631,0.829,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(250,50)",0.1,0.899,0.973,0.823,0.908,0.809,0.898,0.854,0.95,0.811,0.8,0.714,0.881,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(250,50)",0.01,0.939,0.947,0.932,0.94,0.879,0.94,0.838,0.8,0.856,0.753,0.644,0.828,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(250,50)",0.001,0.925,0.932,0.917,0.927,0.852,0.925,0.838,0.85,0.833,0.764,0.652,0.842,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(250,50)",0.0001,0.918,0.932,0.903,0.922,0.84,0.918,0.854,0.875,0.844,0.788,0.687,0.86,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(275,55)",0.1,0.878,0.933,0.824,0.885,0.763,0.879,0.769,0.825,0.744,0.686,0.532,0.785,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(275,55)",0.01,0.919,0.918,0.919,0.918,0.838,0.919,0.846,0.8,0.867,0.761,0.655,0.833,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(275,55)",0.001,0.953,0.96,0.946,0.953,0.907,0.953,0.823,0.85,0.811,0.747,0.625,0.831,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(275,55)",0.0001,0.953,0.96,0.946,0.953,0.907,0.953,0.831,0.85,0.822,0.755,0.638,0.836,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(300,60)",0.1,0.872,0.907,0.837,0.877,0.75,0.872,0.854,0.875,0.844,0.776,0.696,0.86,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(300,60)",0.01,0.926,0.933,0.919,0.927,0.853,0.926,0.815,0.725,0.856,0.703,0.577,0.79,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(300,60)",0.001,0.939,0.947,0.931,0.941,0.879,0.939,0.808,0.85,0.789,0.731,0.6,0.819,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(300,60)",0.0001,0.946,0.947,0.945,0.947,0.893,0.946,0.823,0.85,0.811,0.747,0.625,0.831,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(25,12)",0.1,0.892,0.932,0.85,0.897,0.791,0.891,0.869,0.9,0.856,0.811,0.724,0.878,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(25,12)",0.01,0.932,0.96,0.905,0.935,0.87,0.932,0.846,0.9,0.822,0.783,0.682,0.861,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(25,12)",0.001,0.953,0.96,0.947,0.953,0.91,0.953,0.854,0.825,0.867,0.776,0.672,0.846,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(25,12)",0.0001,0.926,0.933,0.92,0.928,0.857,0.927,0.831,0.725,0.878,0.72,0.602,0.801,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(50,25)",0.1,0.899,0.96,0.837,0.906,0.805,0.899,0.831,0.875,0.811,0.763,0.655,0.843,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(50,25)",0.01,0.912,0.933,0.89,0.915,0.826,0.912,0.815,0.825,0.811,0.733,0.605,0.818,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(50,25)",0.001,0.926,0.947,0.905,0.929,0.853,0.926,0.808,0.825,0.8,0.726,0.595,0.812,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(50,25)",0.0001,0.912,0.932,0.89,0.916,0.827,0.911,0.823,0.875,0.8,0.756,0.638,0.838,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(75,37)",0.1,0.899,0.932,0.865,0.902,0.801,0.899,0.854,0.9,0.833,0.791,0.695,0.867,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(75,37)",0.01,0.912,0.947,0.877,0.917,0.828,0.912,0.862,0.85,0.867,0.792,0.694,0.858,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(75,37)",0.001,0.925,0.946,0.904,0.928,0.854,0.925,0.854,0.85,0.856,0.781,0.679,0.853,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(75,37)",0.0001,0.925,0.946,0.904,0.928,0.854,0.925,0.869,0.875,0.867,0.805,0.713,0.871,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(100,50)",0.1,0.892,0.946,0.838,0.898,0.792,0.892,0.815,0.9,0.778,0.749,0.632,0.839,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(100,50)",0.01,0.899,0.947,0.851,0.904,0.802,0.899,0.823,0.775,0.844,0.729,0.605,0.81,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(100,50)",0.001,0.912,0.96,0.864,0.917,0.829,0.912,0.823,0.85,0.811,0.748,0.628,0.831,0.846,0.875,0.833,0.778,0.672,0.854
