Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-7.4,4.8,-0.0,0.845,0.716,0.973,0.819,0.713,0.845,0.746,0.475,0.867,0.537,0.373,0.671,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,2,0.1,1,-2.9,5.0,0.6,0.857,0.73,0.987,0.828,0.748,0.858,0.777,0.425,0.933,0.53,0.43,0.679,0.731,0.25,0.944,0.364,0.281,0.597
poly,1,2,0.1,2,-3.2,6.4,0.1,0.865,0.796,0.933,0.853,0.741,0.865,0.792,0.775,0.8,0.696,0.549,0.788,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,2,0.1,3,-3.3,7.3,-0.2,0.878,0.865,0.891,0.876,0.76,0.878,0.731,0.775,0.711,0.639,0.454,0.743,0.692,0.75,0.667,0.6,0.386,0.708
poly,1,2,0.1,4,-3.3,7.9,-0.1,0.878,0.865,0.891,0.876,0.76,0.878,0.754,0.775,0.744,0.659,0.487,0.76,0.692,0.75,0.667,0.6,0.386,0.708
poly,1,2,0.01,0,-1.0,1.5,-0.8,0.662,0.364,0.96,0.514,0.4,0.662,0.808,0.375,1.0,0.545,0.542,0.688,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,1,-2.6,3.3,0.0,0.797,0.702,0.892,0.775,0.606,0.797,0.823,0.775,0.844,0.729,0.602,0.81,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,2,0.01,2,-3.1,4.3,0.2,0.817,0.729,0.906,0.798,0.644,0.817,0.823,0.775,0.844,0.729,0.601,0.81,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,2,0.01,3,-3.5,5.1,0.3,0.818,0.702,0.933,0.792,0.653,0.818,0.831,0.75,0.867,0.732,0.61,0.808,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,2,0.01,4,-3.8,5.9,0.5,0.784,0.635,0.933,0.744,0.595,0.784,0.838,0.75,0.878,0.741,0.624,0.814,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,2,0.001,0,-1.0,1.0,-0.0,0.5,0.213,0.8,0.155,0.037,0.507,0.638,0.275,0.8,0.227,0.18,0.538,0.731,0.125,1.0,0.222,0.3,0.562
poly,1,2,0.001,1,-1.4,1.3,-0.2,0.777,0.675,0.879,0.751,0.568,0.777,0.838,0.775,0.867,0.747,0.631,0.821,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,2,0.001,2,-1.9,2.0,0.0,0.778,0.622,0.932,0.724,0.593,0.777,0.831,0.65,0.911,0.703,0.59,0.781,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.001,3,-2.1,2.4,0.0,0.777,0.662,0.892,0.746,0.573,0.777,0.831,0.7,0.889,0.715,0.597,0.794,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.001,4,-2.2,2.8,0.2,0.75,0.527,0.973,0.669,0.563,0.75,0.823,0.6,0.922,0.676,0.566,0.761,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,3,0.1,0,-5.0,26.1,-0.3,0.886,0.837,0.933,0.876,0.777,0.885,0.792,0.825,0.778,0.711,0.571,0.801,0.808,0.875,0.778,0.737,0.61,0.826
poly,1,3,0.1,1,-2.8,8.7,0.4,0.878,0.798,0.96,0.865,0.773,0.879,0.754,0.55,0.844,0.574,0.404,0.697,0.731,0.375,0.889,0.462,0.309,0.632
poly,1,3,0.1,2,-3.7,11.4,0.8,0.837,0.73,0.947,0.811,0.701,0.839,0.785,0.525,0.9,0.593,0.465,0.712,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,3,0.1,3,-4.4,15.8,0.9,0.831,0.757,0.907,0.817,0.677,0.832,0.785,0.575,0.878,0.612,0.482,0.726,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,3,0.1,4,-4.9,19.5,-0.0,0.838,0.865,0.811,0.843,0.679,0.838,0.731,0.775,0.711,0.634,0.453,0.743,0.808,0.875,0.778,0.737,0.61,0.826
poly,1,3,0.01,0,-1.1,1.9,-0.9,0.703,0.543,0.861,0.62,0.459,0.702,0.769,0.6,0.844,0.607,0.525,0.722,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,3,0.01,1,-2.8,3.7,0.1,0.824,0.729,0.92,0.804,0.66,0.824,0.823,0.775,0.844,0.729,0.602,0.81,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,3,0.01,2,-3.6,6.0,0.6,0.798,0.649,0.947,0.758,0.623,0.798,0.838,0.75,0.878,0.743,0.628,0.814,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,3,0.01,3,-3.9,10.2,0.5,0.784,0.662,0.906,0.752,0.586,0.784,0.831,0.775,0.856,0.739,0.618,0.815,0.923,0.875,0.944,0.875,0.819,0.91
poly,1,3,0.01,4,-4.0,13.7,0.5,0.791,0.703,0.88,0.77,0.595,0.791,0.854,0.8,0.878,0.77,0.67,0.839,0.923,0.875,0.944,0.875,0.819,0.91
poly,1,3,0.001,0,-1.0,1.0,-0.0,0.5,0.213,0.8,0.155,0.037,0.507,0.615,0.2,0.8,0.094,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.001,1,-1.6,1.7,-0.1,0.791,0.675,0.906,0.762,0.6,0.79,0.846,0.75,0.889,0.75,0.639,0.819,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,3,0.001,2,-2.5,3.0,0.2,0.777,0.595,0.96,0.721,0.599,0.778,0.823,0.65,0.9,0.693,0.573,0.775,0.808,0.625,0.889,0.667,0.535,0.757
