activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.75,0.567,0.826,0.543,0.403,0.696,0.746,0.5,0.856,0.545,0.38,0.678,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(25,)",0.01,0.807,0.6,0.892,0.616,0.529,0.746,0.754,0.475,0.878,0.546,0.392,0.676,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(25,)",0.001,0.807,0.633,0.879,0.625,0.523,0.756,0.762,0.5,0.878,0.563,0.414,0.689,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(25,)",0.0001,0.827,0.7,0.879,0.674,0.581,0.79,0.715,0.45,0.833,0.491,0.308,0.642,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(50,)",0.1,0.808,0.733,0.84,0.665,0.58,0.787,0.777,0.6,0.856,0.622,0.467,0.728,0.692,0.5,0.778,0.5,0.278,0.639
relu,"(50,)",0.01,0.808,0.667,0.866,0.648,0.555,0.766,0.831,0.575,0.944,0.677,0.585,0.76,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(50,)",0.001,0.818,0.667,0.88,0.66,0.587,0.773,0.838,0.525,0.978,0.662,0.612,0.751,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(50,)",0.0001,0.837,0.667,0.907,0.682,0.616,0.787,0.854,0.55,0.989,0.691,0.651,0.769,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(75,)",0.1,0.769,0.633,0.826,0.567,0.474,0.73,0.754,0.475,0.878,0.533,0.388,0.676,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(75,)",0.01,0.808,0.667,0.866,0.653,0.556,0.766,0.777,0.4,0.944,0.522,0.442,0.672,0.769,0.25,1.0,0.4,0.433,0.625
relu,"(75,)",0.001,0.818,0.7,0.867,0.677,0.598,0.783,0.792,0.4,0.967,0.537,0.49,0.683,0.769,0.25,1.0,0.4,0.433,0.625
relu,"(75,)",0.0001,0.828,0.7,0.88,0.686,0.595,0.79,0.808,0.45,0.967,0.58,0.531,0.708,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(100,)",0.1,0.69,0.7,0.688,0.556,0.368,0.694,0.746,0.825,0.711,0.666,0.51,0.768,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(100,)",0.01,0.818,0.633,0.893,0.65,0.573,0.763,0.792,0.525,0.911,0.606,0.483,0.718,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(100,)",0.001,0.799,0.567,0.893,0.61,0.515,0.73,0.831,0.5,0.978,0.644,0.596,0.739,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(100,)",0.0001,0.818,0.567,0.92,0.63,0.555,0.743,0.815,0.45,0.978,0.594,0.556,0.714,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(125,)",0.1,0.76,0.667,0.8,0.59,0.479,0.733,0.731,0.525,0.822,0.545,0.359,0.674,0.692,0.375,0.833,0.429,0.228,0.604
relu,"(125,)",0.01,0.827,0.7,0.879,0.682,0.598,0.79,0.8,0.45,0.956,0.579,0.5,0.703,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(125,)",0.001,0.818,0.667,0.879,0.662,0.571,0.773,0.785,0.375,0.967,0.514,0.459,0.671,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(125,)",0.0001,0.817,0.633,0.892,0.647,0.56,0.763,0.785,0.375,0.967,0.514,0.459,0.671,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(150,)",0.1,0.72,0.6,0.771,0.518,0.352,0.686,0.769,0.575,0.856,0.592,0.44,0.715,0.731,0.375,0.889,0.462,0.309,0.632
